order_id,order_date,customer_id,product_id,product_name,category,quantity,price,revenue,region
322f6411-d738-429e-a6db-f2fe7970bc7b,2022-08-05,595.0,1023,Rouge à Lèvres,Beauté,-1.0,1288.7,,Amérique du Sud
7f4846b1-c88a-48c5-844a-44f55aa2138c,2025-03-01,111.0,1024,Shampoing,Beauté,5.0,106.97,,North America
14914852-37fa-4e2e-b3ab-0628675dbf00,2022-06-11,164.0,1015,Vélo,Sports,3.0,1391.48,,
27f8c13b-e9f9-40a6-8288-833de844e666,2024-11-10,183.0,1010,Jean,Vêtements,-1.0,1245.68,,Amérique du Nord
9c0402c9-8514-4ae9-aa14-7b6beb59fe63,2025-02-06,10.0,1023,Rouge à Lèvres,Beauté,3.0,999.57,,North America
1d27b645-5e50-4823-8c55-67b06aefa8c4,2023-07-22,6.0,1015,Vélo,Sports,-1.0,1472.09,,Asie
74a5c400-775b-47d7-8ca9-46d6341e8e31,2024-06-10,340.0,1005,Canapé,Maison,0.0,632.98,,Amérique du Nord
019b1fdd-564f-43b5-b1b1-6db195ea2827,2024-04-01,17.0,1008,Lampe,Maison,2.0,1126.15,,North America
008c3acd-abe5-4868-b067-c370193b87a4,2022-10-02,219.0,1019,Altères,Sports,1.0,485.13,,North America
fdc2d1ea-a427-4b1d-81a9-dafcca1d1ac1,2023-05-22,76.0,1020,Parfum,Beauté,4.0,739.2,,Afrique
9e9c02a5-4bbb-4d41-ac3a-97af08d0c35a,2025-03-15,15.0,1023,Rouge à Lèvres,Beauté,3.0,795.15,,Asie
0b55695e-f364-45e3-ac88-fc432e86c632,2023-07-21,35.0,1000,Smartphone,Électronique,2.0,1215.96,,Europe
e9acfeb0-b36f-45c2-bf26-3daa6bb519f2,2025-01-30,163.0,1013,Veste,Vêtements,2.0,1025.13,,North America
91dfb3ea-6049-4b15-bdda-d9540d7ebb5f,2023-05-23,81.0,1006,Table,Maison,,537.95,,Amérique du Sud
8adeda5f-ac27-46e8-8776-9d5d87ee7243,2025-04-14,375.0,1014,Pull,Vêtements,0.0,1311.6,,Amérique du Nord
444e79f1-83fa-4726-91d1-103376be73bc,2023-01-19,464.0,1016,Tapis de Yoga,Sports,5.0,750.57,,Europe
f2f83d20-0630-4b64-9a08-a1dccda13b45,2023-07-21,342.0,1010,Jean,Vêtements,1.0,1411.22,,Afrique
1f8cd287-996b-4837-a2dd-b81acfd25ea6,2022-05-24,407.0,1011,T-shirt,Vêtements,2.0,241.01,,Afrique
4bb475d7-f047-4eaf-abf3-8339125fdff6,2024-07-16,253.0,1018,Ballon de Foot,Sports,4.0,1398.05,,Afrique
438a4014-d4c4-4156-8a9a-3749a798f1e7,2023-08-11,555.0,1001,Laptop,Électronique,2.0,1405.71,,Afrique
d1533227-51b0-4628-a37f-771c92f72c7a,2023-10-23,539.0,1001,Laptop,Électronique,-1.0,304.76,,Europe
5bf78497-4a7a-4e71-ac2b-e8c127917fdc,2024-07-17,58.0,1017,Raquette de Tennis,Sports,-1.0,996.69,,Europe
3b3e3007-1e6c-4bec-b823-82745ac99940,2024-10-05,63.0,1002,Casque Audio,Électronique,1.0,110.79,,Asiae
18bdfa6c-381b-4a41-8392-50cc8b0da47b,2023-09-26,580.0,1019,Altères,Sports,2.0,720.76,,Amérique du Sud
fac1a9eb-e0a7-4fe2-8c3f-158ddd70b8ff,2025-04-14,258.0,1001,Laptop,Électronique,2.0,763.87,,Eurpoe
350cff22-a98b-4239-9335-8c3179967d3a,2022-09-30,71.0,1009,Tapis,Maison,4.0,87.76,,Asie
9d25fc90-3109-463e-b743-83c5608509a6,2023-02-19,479.0,1012,Robe,Vêtements,1.0,82.95,,Asiae
6184d5e4-af31-4cc9-8505-f20f1c8af6a2,2022-12-01,335.0,1013,Veste,Vêtements,0.0,177.8,,Amérique du Nord
75760c0d-6648-4176-9410-af78a0e41615,2024-07-15,314.0,1011,T-shirt,Vêtements,-1.0,657.6,,Europe
5fa8af38-ba77-4d1b-8301-8bb0012d3f57,2025-02-23,195.0,1002,Casque Audio,Électronique,1.0,1122.48,,Europe
9709944a-2eab-4960-8fb6-539ed26c1f66,2024-08-02,513.0,1000,Smartphone,Électronique,4.0,119.53,,Amérique du Sud
53aad879-eaf9-4abb-910f-f7cc2670c326,2024-08-09,17.0,1009,Tapis,Maison,1.0,905.61,,Asie
9a22af72-45cb-4545-b1ec-8a8e751bd73e,2025-03-28,520.0,1004,Caméra,Électronique,0.0,187.95,,Amérique du Nord
61481e3f-0334-4479-9de5-ede54af97186,2023-11-16,475.0,1017,Raquette de Tennis,Sports,4.0,1104.15,,Eurpoe
f2318e3b-2399-4ca2-8246-836faf83f05d,2024-07-09,396.0,1007,Chaise,Maison,,1412.43,,Afrique
162bb764-6ac5-4bee-843f-e25ae4e83563,2023-02-07,551.0,1007,Chaise,Maison,5.0,814.42,,Amérique du Nord
84a3c6d8-0e96-4335-aaa2-c869b2ebd559,2025-04-24,149.0,1013,Veste,Vêtements,,309.31,,Amérique du Sud
15846abf-a06a-4bef-9849-6fe46141b20a,2024-10-24,46.0,1016,Tapis de Yoga,Sports,4.0,831.68,,Amérique du Nord
0cff5a71-0e67-41ae-b0fa-1f5285e52d88,2023-10-27,407.0,1004,Caméra,Électronique,1.0,1049.02,,North America
7a38531d-c398-4819-b770-b94ce94f00ca,2024-08-08,511.0,1000,Smartphone,Électronique,,409.1,,Asiae
502176cc-ced8-4e24-b5cf-c9903aba3717,2022-06-01,386.0,1002,Casque Audio,Électronique,1.0,916.57,,North America
af49f709-9ee0-46fa-ab31-52d0b4edfc09,2024-10-21,397.0,1012,Robe,Vêtements,0.0,340.55,,Asiae
16b8881b-874f-4b6e-9ee0-ee71985ab923,2023-01-25,443.0,1013,Veste,Vêtements,1.0,51.8,,Eurpoe
d4a0e88c-481d-4305-88f9-0c5912628f22,2022-08-11,420.0,1019,Altères,Sports,-1.0,1361.64,,Asie
b91ed0c8-ffbe-4b55-a20f-77f0dc909d95,2024-05-29,282.0,1010,Jean,Vêtements,0.0,1175.01,,Europe
7908a801-00be-424c-8507-c0a95aa49034,2024-10-25,332.0,1017,Raquette de Tennis,Sports,0.0,1399.05,,Afrique
c70a2f74-26da-4732-a04d-6511430b0fea,2024-11-06,37.0,1017,Raquette de Tennis,Sports,,1080.23,,Afrique
2163cba5-5cb9-4470-9134-08228d37c996,2024-11-18,172.0,1012,Robe,Vêtements,,1387.37,,Amérique du Sud
dda4d321-a52b-47c5-b733-d274b1b94fee,2024-09-08,598.0,1008,Lampe,Maison,5.0,378.65,,Afrique
35a86be6-2875-4e45-9952-e96fb4774520,2024-11-20,86.0,1012,Robe,Vêtements,1.0,545.73,,Afrique
b5680294-f609-4111-90c0-40f75d587999,2025-04-19,471.0,1024,Shampoing,Beauté,1.0,854.82,,Eurpoe
2451c8a3-394b-4b50-a958-52ad81c4d0f2,2025-03-29,84.0,1005,Canapé,Maison,,662.66,,North America
63b8db39-d4d4-4206-b4e9-b199e707d18c,2023-08-18,25.0,1011,T-shirt,Vêtements,,837.13,,Asiae
1672501c-d49e-46d5-ae76-9319d638987d,2024-08-12,326.0,1002,Casque Audio,Électronique,5.0,829.41,,Amérique du Nord
bcf745b2-ab19-41d8-a1a1-00e609926eb1,2023-04-08,379.0,1008,Lampe,Maison,5.0,744.92,,Asie
cb3b57f0-6cb3-4ba7-b437-ef11dd6b060e,2024-03-21,179.0,1004,Caméra,Électronique,1.0,983.63,,Amérique du Sud
a2b7e60e-c2f4-4aea-b65d-f72c67c860b5,2024-07-17,318.0,1014,Pull,Vêtements,-1.0,1077.45,,Europe
48bbe77a-77a6-40f3-ad26-d6c991f93486,2023-11-30,9.0,1008,Lampe,Maison,5.0,1268.17,,Eurpoe
de377771-7ca8-4d05-802f-27202596fc14,2025-03-02,441.0,1001,Laptop,Électronique,4.0,120.83,,North America
9c46d8e0-e20c-4670-a44f-1c9806374dc2,2024-06-22,157.0,1002,Casque Audio,Électronique,4.0,857.7,,Asiae
12066f37-ad88-4de6-a2e4-18db4a68bfc2,2023-11-24,480.0,1013,Veste,Vêtements,5.0,493.18,,Eurpoe
86f5fa91-64c2-44e6-900f-1dc29bbc4774,2024-03-22,288.0,1013,Veste,Vêtements,-1.0,1460.38,,Europe
1275d15f-fa37-480b-9a2e-181add066ce8,2024-08-05,153.0,1001,Laptop,Électronique,5.0,1368.25,,Europe
a370d2b2-98f1-4c23-870a-9cfa01292abf,2023-11-24,522.0,1006,Table,Maison,-1.0,1172.41,,Eurpoe
ca8e9c9f-4965-4ec1-a1b1-3f4e7f08eed5,2023-09-08,134.0,1012,Robe,Vêtements,1.0,229.36,,Amérique du Nord
4322dc90-fc9c-4bcc-a180-5820c026a836,2024-06-10,454.0,1007,Chaise,Maison,0.0,186.26,,Europe
4ff47d4b-fd30-4797-9ef3-485ce7864e8c,2024-12-08,374.0,1021,Crème Hydratante,Beauté,,296.56,,Afrique
b88cb927-f856-47bc-8f65-6232299c96a5,2022-10-15,270.0,1010,Jean,Vêtements,4.0,1466.32,,Asie
7852e382-fbda-4f06-a9ef-0a178ca286cf,2024-07-10,518.0,1023,Rouge à Lèvres,Beauté,2.0,670.29,,Asiae
697a317e-a888-4e65-9952-edd623db0bed,2022-06-04,137.0,1011,T-shirt,Vêtements,2.0,981.73,,Asie
f1106961-e503-41bf-ae51-7d7931b383b5,2025-01-09,442.0,1013,Veste,Vêtements,4.0,1241.04,,Amérique du Sud
2571fdcb-b39b-4f26-87fb-1dc548e38e42,2024-12-04,565.0,1007,Chaise,Maison,0.0,1000.52,,Afrique
bc87d903-41c5-4d4d-bd97-c98a83fc8789,2024-11-03,415.0,1010,Jean,Vêtements,-1.0,615.71,,Amérique du Sud
80530f1a-625f-4406-9a4e-e68ed2a53198,2022-12-17,42.0,1020,Parfum,Beauté,4.0,1315.23,,Europe
3974278c-67fc-43a5-9830-b56035896103,2022-12-04,507.0,1013,Veste,Vêtements,5.0,1068.52,,North America
a992c0df-c8bc-465d-a401-e0058f692a71,2025-02-02,375.0,1004,Caméra,Électronique,1.0,40.78,,Amérique du Sud
3f184725-5931-4501-8d74-99c5ee25d526,2023-10-17,338.0,1004,Caméra,Électronique,0.0,534.78,,Asiae
da58969d-eee8-4cff-8884-efed3e721c0c,2024-06-08,393.0,1007,Chaise,Maison,5.0,1346.65,,Eurpoe
22f6846c-bf9e-4a6a-b27e-3e0e6372912c,2024-10-04,456.0,1019,Altères,Sports,2.0,72.63,,Eurpoe
04f4ab18-3e56-4197-8728-014b82a78f4c,2022-09-13,172.0,1013,Veste,Vêtements,,656.36,,North America
a019c9ff-0f1c-480a-a6f7-7a39b3f04f8e,2024-12-15,487.0,1023,Rouge à Lèvres,Beauté,3.0,886.39,,Amérique du Nord
2d131b93-93dd-49ff-881b-897104a4aced,2023-02-08,41.0,1000,Smartphone,Électronique,-1.0,683.02,,Eurpoe
0b0fabbf-8459-4c80-ba43-4bdc7d6ca81c,2023-08-12,87.0,1016,Tapis de Yoga,Sports,5.0,149.86,,Afrique
5ebff90c-c5dd-4d72-ac1a-fe9b3cbf6da4,2022-06-26,217.0,1001,Laptop,Électronique,0.0,579.18,,Amérique du Sud
0b665a5f-f5c4-45e5-87e2-04d5441682ba,2023-10-19,397.0,1001,Laptop,Électronique,4.0,420.99,,Eurpoe
5614fad0-c295-45bc-bfe8-a4297c092824,2023-10-17,82.0,1009,Tapis,Maison,3.0,414.4,,North America
2ce7c8f3-60a4-4284-ad07-b68506ca4001,2023-12-20,461.0,1005,Canapé,Maison,5.0,392.85,,Amérique du Nord
e6edaa12-2275-406e-8f74-d7f8033cc79c,2022-06-08,32.0,1021,Crème Hydratante,Beauté,5.0,314.23,,Amérique du Sud
cf22acb6-61b7-4371-8b09-67620afd7867,2024-03-28,69.0,1001,Laptop,Électronique,4.0,0.0,,Europe
981aea4d-39ed-4bcc-aaaf-478c12927aa2,2022-12-08,27.0,1009,Tapis,Maison,0.0,783.74,,North America
2d71f70b-b95f-42d7-8330-fabf55e0e11c,2024-12-05,351.0,1003,Tablette,Électronique,2.0,651.24,,Afrique
65a8426a-501f-4472-89c1-49c4e44fcb70,2024-05-21,5.0,1004,Caméra,Électronique,5.0,179.11,,Eurpoe
5fe7abff-a895-4bc1-a7c9-af471ab32939,2023-05-10,104.0,1023,Rouge à Lèvres,Beauté,4.0,494.04,,Eurpoe
56a6b8ea-c83e-49ff-a624-ac0a333100f7,2023-05-25,600.0,1020,Parfum,Beauté,2.0,475.64,,Europe
2ab63fb0-84f7-4874-8f8b-8c22c785571b,2022-09-20,428.0,1022,Fond de Teint,Beauté,-1.0,839.46,,Europe
d5a8412b-a421-4b1c-af66-08658a840cba,2024-06-05,216.0,1020,Parfum,Beauté,1.0,881.58,,Asie
09109a75-995f-4d1c-b409-bc9c27249790,2022-08-17,277.0,1008,Lampe,Maison,,1221.73,,North America
b803994c-1242-440f-a05d-99e1c6decc29,2023-08-27,,1006,Table,Maison,2.0,1286.45,,Asie
6759afc5-a17d-4e75-b3e7-3bbfe13aa909,2022-07-19,519.0,1002,Casque Audio,Électronique,,316.78,,Amérique du Sud
b40768d4-3758-42fe-b7fa-71927f0f8798,2023-11-12,406.0,1022,Fond de Teint,Beauté,5.0,948.38,,Asie
0a9cb895-e964-4280-9736-9a836e01a5de,2023-10-05,182.0,1015,Vélo,Sports,3.0,1261.83,,Afrique
07695b13-b3b2-4ff0-8dc0-4654ffeb3db5,2024-02-09,505.0,1015,Vélo,Sports,0.0,817.4,,Afrique
79708f84-38a9-489e-8992-3070a8201b24,2023-06-05,558.0,1003,Tablette,Électronique,5.0,673.52,,Asie
7b7fe4a2-85f2-4e69-9d58-1152a4968e87,2024-02-04,558.0,1003,Tablette,Électronique,3.0,481.76,,Amérique du Nord
09ba3a68-a711-4e4e-99ba-d4bdfa663cb1,2022-05-09,32.0,1012,Robe,Vêtements,3.0,728.19,,North America
07fa6af6-2099-493a-973b-3114dddd6764,2022-07-07,275.0,1021,Crème Hydratante,Beauté,4.0,405.55,,Asie
f02fd450-b163-4d48-81d6-43450f8f603d,2023-05-21,339.0,1013,Veste,Vêtements,1.0,488.17,,Eurpoe
4150b1a5-61a9-4239-bf81-a28526b54528,2023-12-13,585.0,1014,Pull,Vêtements,0.0,1368.99,,Afrique
edbd2563-5e5e-476b-b65c-e6b3da493f9f,2024-10-11,407.0,1007,Chaise,Maison,-1.0,73.21,,North America
f2a6ae3c-e001-401f-87e5-fca99fbc57de,2023-09-24,108.0,1018,Ballon de Foot,Sports,3.0,1170.43,,Amérique du Nord
2c7dec4f-3d21-4975-bc24-3d7a960d6956,2023-11-11,506.0,1019,Altères,Sports,-1.0,811.95,,Europe
5e9448ad-5445-4aa9-bfd4-cbe1aa8244e4,2024-11-11,556.0,1002,Casque Audio,Électronique,-1.0,1151.43,,Amérique du Nord
a3e53087-a922-47d6-bba3-4b993b4905fe,2025-04-23,591.0,1016,Tapis de Yoga,Sports,4.0,301.67,,Amérique du Sud
54577159-c89d-4f0a-9c60-90ad36e58feb,2023-02-15,294.0,1012,Robe,Vêtements,4.0,246.3,,Eurpoe
a046f5ba-2a59-45a0-9557-d2e3600708e5,2024-08-20,356.0,1006,Table,Maison,4.0,58.93,,Europe
03dac43e-a53e-4b85-b957-cab916d82868,2024-10-04,19.0,1016,Tapis de Yoga,Sports,2.0,1188.06,,Europe
72578bb4-69a4-4f8c-a21f-1d5e915ecb4a,2023-01-26,372.0,1009,Tapis,Maison,1.0,1159.76,,Asie
2c85ca80-77f1-45ee-b44d-74177e984d40,2024-10-01,372.0,1023,Rouge à Lèvres,Beauté,2.0,569.9,,Asiae
9730d0c3-d065-4b00-bc7c-0b7863d28743,2024-03-26,156.0,1023,Rouge à Lèvres,Beauté,5.0,119.41,,Asiae
f32bca0b-7cbc-4060-a1a6-293e1c4c1c2f,2024-08-17,162.0,1023,Rouge à Lèvres,Beauté,3.0,884.35,,Asiae
4346c153-3440-49c7-8391-428b61f4220b,2025-04-03,255.0,1019,Altères,Sports,5.0,640.6,,Europe
cf03641b-a6ef-4023-8ea7-51c59b045fff,2025-04-16,353.0,1014,Pull,Vêtements,4.0,1454.05,,North America
b84042b6-287c-4d2d-b2d1-bd6c92a82732,2022-09-01,70.0,1013,Veste,Vêtements,2.0,612.46,,Afrique
4d4d32fc-0b8c-4206-a38a-b2c3add154a0,2022-10-22,595.0,1022,Fond de Teint,Beauté,4.0,1489.77,,Asiae
3ed0809d-9245-4135-8d80-4bc4e1d79895,2023-09-21,139.0,1024,Shampoing,Beauté,2.0,868.93,,Europe
16553e6f-a4a1-4f76-b1da-8cbe9b78bcaa,2023-12-09,314.0,1007,Chaise,Maison,,846.91,,Afrique
00aa02f7-8398-47b8-9035-011c9a75a2b3,2023-12-21,563.0,1020,Parfum,Beauté,2.0,258.04,,North America
700a5b9e-7c4b-43aa-a191-0a4b2b17b3a7,2023-01-11,8.0,1002,Casque Audio,Électronique,3.0,1257.92,,Asie
d82f5ce9-8032-465d-8f30-4a2c58adfa3a,2024-04-10,339.0,1015,Vélo,Sports,5.0,1112.06,,Amérique du Sud
b7a77b2e-2e09-4f20-8a70-9bfbe6e9ec13,2024-05-24,217.0,1022,Fond de Teint,Beauté,0.0,405.88,,Asie
5cd238f9-d53c-4046-84a2-6890432f448d,2024-10-20,344.0,1015,Vélo,Sports,,979.75,,Eurpoe
02abc4a8-3c42-47a0-92d0-35811000e38f,2025-02-18,73.0,1015,Vélo,Sports,2.0,641.42,,Amérique du Nord
f0b38fff-3643-48fc-865f-984c34cf4e6e,2024-08-12,173.0,1024,Shampoing,Beauté,1.0,1123.48,,Amérique du Sud
d53327c1-b1cf-415c-a1c2-b4abbf9ac390,2022-05-24,235.0,1003,Tablette,Électronique,1.0,745.3,,North America
f630ed2a-af7b-4485-b445-3a65bcc97788,2024-04-05,47.0,1017,Raquette de Tennis,Sports,0.0,448.64,,Asiae
efe41984-e0b0-4f13-b6ba-9fdd0156a2e5,2022-07-22,157.0,1023,Rouge à Lèvres,Beauté,5.0,924.58,,Eurpoe
544e99cb-963b-4f27-a99f-6c0e8ce1ebc2,2024-12-23,538.0,1005,Canapé,Maison,3.0,1029.11,,Eurpoe
962890db-c6cc-49cd-ba5e-0cb901ce3cf4,2023-06-18,252.0,1008,Lampe,Maison,,1404.62,,Amérique du Sud
bf53645d-7839-4577-8d38-7876f66e42fb,2024-05-14,543.0,1022,Fond de Teint,Beauté,,0.0,,Asiae
42a22570-7a0c-45b0-b4ca-52e268e84059,2024-05-06,261.0,1015,Vélo,Sports,2.0,13.38,,Asie
84e3d131-7235-44c2-8ea0-4510b48adb5f,2023-04-25,195.0,1003,Tablette,Électronique,,96.36,,North America
33826930-8fcf-41e9-b9a4-0be046bae7c0,2022-10-11,320.0,1002,Casque Audio,Électronique,-1.0,1325.6,,Eurpoe
fdfc31c1-e8e2-43da-865c-1f9b65e4d48a,2024-04-27,247.0,1006,Table,Maison,5.0,1367.71,,Asiae
50ba2f7c-45c0-41ab-864a-0cfc33d77a68,2024-01-31,575.0,1009,Tapis,Maison,-1.0,607.89,,Afrique
3d18157c-8b8f-4201-b161-3de0641ecbe0,2025-01-06,467.0,1020,Parfum,Beauté,4.0,232.87,,Asie
6f71140b-1063-40bf-852f-d24c46ce0880,2024-11-27,283.0,1008,Lampe,Maison,2.0,785.87,,Asiae
7abe0890-d101-468a-80df-d6ae0c06ce6a,2022-04-30,8.0,1024,Shampoing,Beauté,5.0,1107.21,,North America
aedd119a-f925-41e3-abb1-66207c056e63,2023-01-02,368.0,1000,Smartphone,Électronique,4.0,141.55,,Amérique du Sud
eb6254fc-1af3-4f84-8c08-d374a38e5fa6,2022-11-22,446.0,1015,Vélo,Sports,1.0,1344.45,,Europe
918902e6-770f-49b8-b9d0-885e968877c8,2022-05-22,442.0,1014,Pull,Vêtements,0.0,494.0,,Amérique du Nord
24d116ed-3ffb-43d7-b067-31903db60fb0,2023-09-06,216.0,1012,Robe,Vêtements,0.0,1060.84,,Eurpoe
6544f802-2613-4d7a-bcd4-d5038896e3ae,2025-03-05,65.0,1016,Tapis de Yoga,Sports,-1.0,1325.51,,Asie
9c4bc64a-13ea-475e-927f-8634202730cd,2023-12-08,328.0,1020,Parfum,Beauté,5.0,1260.61,,North America
8ef69a25-1f2d-4e1b-b291-da71fb24affc,2023-01-09,226.0,1008,Lampe,Maison,2.0,655.94,,Eurpoe
9f75dbce-1704-489f-b119-35779200a761,2023-03-17,308.0,1011,T-shirt,Vêtements,,522.26,,Asiae
004f5d87-ef78-4dee-ae5f-4de2e52e047e,2023-01-07,89.0,1017,Raquette de Tennis,Sports,4.0,272.61,,Europe
0bc8508d-9774-44db-8519-b4d1a2f8a9d5,2023-02-04,303.0,1011,T-shirt,Vêtements,4.0,0.0,,Afrique
af5c1a6d-b27b-45d2-9ad3-f54d8993abd9,2022-08-13,486.0,1011,T-shirt,Vêtements,5.0,24.43,,Afrique
fe7278d6-e7f9-4833-bac5-01ad4b9a843b,2022-07-07,542.0,1008,Lampe,Maison,,1493.63,,Afrique
d229145b-7bf9-4809-94de-547b6ad73574,2024-03-27,393.0,1001,Laptop,Électronique,1.0,1391.72,,North America
b85fd6b0-95ea-4547-9713-41d3524249c0,2024-11-11,261.0,1015,Vélo,Sports,2.0,48.11,,Amérique du Sud
02091ea3-2c23-4667-ba60-a6bbecc39b70,2024-06-29,209.0,1005,Canapé,Maison,3.0,1251.93,,Amérique du Nord
137fb7fc-e886-45df-b92e-b781979b772a,2022-05-04,282.0,1020,Parfum,Beauté,1.0,1287.55,,Afrique
54dfd829-fda8-4ea7-9a13-30620e45503c,2022-05-16,481.0,1006,Table,Maison,1.0,1009.63,,Eurpoe
4f7d4365-86d9-4bfe-9261-1bfb6d5e328a,2025-01-12,218.0,1005,Canapé,Maison,-1.0,1411.12,,Asiae
99743d02-a5dc-4f58-9859-787467513049,2024-01-03,118.0,1021,Crème Hydratante,Beauté,1.0,1238.45,,Amérique du Sud
63fbf33c-f225-42f7-a98a-6cb1af4628fb,2025-04-18,6.0,1002,Casque Audio,Électronique,3.0,416.91,,Asie
5e790b5f-4e01-4564-8a89-0b437161f875,2024-04-24,9.0,1013,Veste,Vêtements,3.0,1263.98,,Europe
26c1c755-a373-4c37-b86a-e6dc79d5ac76,2023-07-02,442.0,1017,Raquette de Tennis,Sports,-1.0,702.05,,Amérique du Nord
a8dd98f8-824c-4745-9e4c-858b97689724,2024-11-20,563.0,1014,Pull,Vêtements,2.0,140.39,,Amérique du Nord
cd48ada8-52ef-4370-a497-77a71baede73,2024-01-23,302.0,1018,Ballon de Foot,Sports,1.0,1184.16,,Asie
41aecf83-33fa-46f0-885f-7436164cbf89,2022-08-12,309.0,1014,Pull,Vêtements,2.0,1415.14,,Afrique
844e04cc-f0ee-4952-8d54-321d7fc9f85b,2024-07-15,339.0,1020,Parfum,Beauté,4.0,1108.48,,Afrique
496490a5-5c17-4c7c-bfd9-f98d6a93588d,2022-10-31,552.0,1022,Fond de Teint,Beauté,5.0,214.94,,Eurpoe
4aa3bf07-92ce-4b08-9d4a-c24539e91efe,2023-01-16,533.0,1006,Table,Maison,5.0,269.78,,Afrique
c4138adc-1699-4f53-84ec-bc1236f84ff6,2023-12-07,188.0,1014,Pull,Vêtements,5.0,535.95,,Eurpoe
6e710a63-0e19-4bd7-93e5-29fa576c34e8,2023-09-19,143.0,1020,Parfum,Beauté,,1032.12,,Amérique du Sud
d96a5bfd-d475-43ef-8574-03593c7644d3,2024-01-17,544.0,1018,Ballon de Foot,Sports,0.0,855.22,,Asiae
5384d164-bdbc-47e1-982c-a2885f679687,2022-05-05,222.0,1021,Crème Hydratante,Beauté,5.0,1050.98,,Afrique
076f81bb-297e-4f07-8bca-cf7c2ab8529d,2023-12-01,276.0,1024,Shampoing,Beauté,4.0,704.19,,Europe
461cf23c-d2e1-45e8-a262-78641b4ee33e,2024-03-06,404.0,1016,Tapis de Yoga,Sports,3.0,703.53,,Eurpoe
8c2c0a0d-7df0-4c4a-b25b-e854407d315e,2025-02-21,230.0,1012,Robe,Vêtements,1.0,161.4,,Eurpoe
765731c6-1297-4e52-9a42-3385d2377251,2024-07-06,460.0,1000,Smartphone,Électronique,3.0,505.4,,Amérique du Nord
1e271195-c362-45a2-9939-553b5043c493,2024-10-01,323.0,1011,T-shirt,Vêtements,5.0,822.43,,Europe
260e73c5-129d-4c92-a53b-c3680c888975,2024-10-15,109.0,1019,Altères,Sports,,1043.28,,Asiae
3a116472-12dd-4281-a4cb-a8ad167ead58,2024-02-14,46.0,1007,Chaise,Maison,5.0,903.41,,North America
2b09ea5f-c962-41dd-953d-bc99ee103769,2023-11-24,459.0,1009,Tapis,Maison,1.0,1316.76,,Amérique du Nord
5ebd1fc4-bae2-402b-9a61-013fa2be13f7,2023-12-29,250.0,1024,Shampoing,Beauté,5.0,604.12,,Europe
32f546b9-5761-4884-a2ad-d2e8abf2a7c8,2022-10-26,18.0,1005,Canapé,Maison,5.0,1448.03,,Asie
eb931425-2d5a-4065-89ec-9dcabf422819,2024-05-09,16.0,1018,Ballon de Foot,Sports,3.0,503.05,,Europe
d7aa7f72-b0db-4765-8f9b-667294b2e138,2023-09-07,21.0,1009,Tapis,Maison,3.0,690.78,,Amérique du Sud
8726cee5-3a93-43dc-b7c6-62c16ee97bc2,2025-01-31,282.0,1021,Crème Hydratante,Beauté,3.0,262.24,,Afrique
4b19c509-3aed-48e7-aad1-f5d1d72a4765,2023-03-25,533.0,1007,Chaise,Maison,4.0,1087.58,,Amérique du Sud
7d3e16b2-9fc8-4f5e-89ce-0453768c023a,2024-11-15,228.0,1024,Shampoing,Beauté,-1.0,0.0,,Amérique du Sud
72bc7aba-9ca1-43c6-a856-10db7b33a69a,2025-04-08,562.0,1015,Vélo,Sports,0.0,1369.69,,Asiae
fc4bd924-9d21-41e8-9955-d8dc0e58eab2,2024-03-10,268.0,1022,Fond de Teint,Beauté,4.0,148.26,,Amérique du Sud
601e4882-7bda-4f00-ad16-98db881f543c,2025-03-02,173.0,1004,Caméra,Électronique,0.0,1347.54,,Asiae
2c2f1e26-709b-4e0a-b0cd-d187b6d6c3d4,2023-04-19,316.0,1017,Raquette de Tennis,Sports,2.0,1006.47,,Europe
e21bc47a-d7c0-42d6-9a41-7e96d2684197,2022-09-02,79.0,1019,Altères,Sports,3.0,556.85,,Eurpoe
809324e1-9b7a-4c92-b030-75e0cbfe07bf,2024-10-26,174.0,1000,Smartphone,Électronique,0.0,970.14,,Amérique du Sud
cb2cc85b-6646-40c9-ad76-97027f723843,2023-01-18,407.0,1001,Laptop,Électronique,4.0,143.81,,Asiae
deb65bae-780b-4c1d-8151-4fc29df0a12f,2023-04-28,92.0,1013,Veste,Vêtements,3.0,583.29,,North America
dbe749b5-5879-4a6f-90ad-01b628940518,2023-09-23,23.0,1013,Veste,Vêtements,3.0,1025.1,,Amérique du Nord
3d479a58-21de-4d5a-b715-e018212170ed,2022-06-07,3.0,1002,Casque Audio,Électronique,-1.0,156.6,,Asiae
e736322a-558f-4745-a8dc-b92a5e5b2cd3,2024-09-11,67.0,1000,Smartphone,Électronique,3.0,864.15,,Asiae
ecc68650-3578-4bbf-8516-2dc0782a2099,2024-08-29,187.0,1000,Smartphone,Électronique,,1006.94,,Asiae
789c7a54-0c51-4c9a-bb86-cbd339c90c78,2025-03-06,387.0,1009,Tapis,Maison,0.0,953.01,,North America
59a7f385-6524-44e6-8c52-fbba4f3dff40,2024-11-06,265.0,1024,Shampoing,Beauté,,1267.03,,Eurpoe
d828f791-d852-4663-86be-a5581d7d4536,2023-03-05,243.0,1005,Canapé,Maison,0.0,578.29,,Amérique du Nord
d267fc4e-0ec7-434f-ad02-9123b917f8aa,2024-09-24,29.0,1010,Jean,Vêtements,5.0,1220.19,,North America
