order_id,order_date,customer_id,product_id,product_name,category,quantity,price,revenue,region,order_year,order_month,order_month_name
5b954049-1a0b-4fac-9789-86c10fbf3cb9,2022-10-22,163,1000,Smartphone,Électronique,4.0,525.17,2100.68,Europe,2022,10,October
10bd3a6d-bb90-4cf1-8355-1adcd157f7fa,2023-11-15,215,1021,Crème Hydratante,Beauté,3.0,335.88,1007.64,Europe,2023,11,November
524816ec-61b9-4d90-9724-7b73585e0c38,2024-05-28,443,1002,Casque Audio,Électronique,1.0,52.76,52.76,Europe,2024,5,May
bdbcc9fb-f128-41ad-a0d8-0cd10a1fa246,2024-07-10,277,1013,Veste,Vêtements,1.0,13.4,13.4,Asie,2024,7,July
bac45854-39a7-4b9b-85f0-df4c2b1cd29a,2024-03-12,249,1007,Chaise,Maison,1.0,1354.77,1354.77,Amérique du Nord,2024,3,March
8679e03a-b32e-47d0-af98-8d874e61eefc,2023-07-16,482,1014,Pull,Vêtements,4.0,926.32,3705.28,Europe,2023,7,July
fb74d2e9-8099-4cce-b8cb-590b951c09e5,2022-06-17,148,1014,Pull,Vêtements,1.0,193.49,193.49,Amérique du Nord,2022,6,June
fed7ed96-c847-4d19-920e-32fc7f621d0f,2023-09-05,169,1011,T-shirt,Vêtements,3.0,1129.14,3387.42,Europe,2023,9,September
c2046029-f21b-4310-a3dc-525379356894,2023-01-02,101,1013,Veste,Vêtements,3.0,1193.92,3581.76,Amérique du Sud,2023,1,January
68cb4e65-bce9-474a-9257-d56a14ceae3e,2023-02-12,285,1016,Tapis de Yoga,Sports,2.0,1365.24,2730.48,Europe,2023,2,February
3fc3d4f8-0514-42d1-9b47-5cae1c1ece8d,2022-07-08,142,1018,Ballon de Foot,Sports,2.0,1160.34,2320.68,Asie,2022,7,July
fb3ec51b-1b19-45ec-94da-bb61e5f3def7,2024-03-20,55,1001,Laptop,Électronique,1.0,1160.82,1160.82,Asie,2024,3,March
eded9a9c-acad-454e-b92c-3f28bdb8f908,2024-11-25,194,1024,Shampoing,Beauté,4.0,1468.74,5874.96,Amérique du Sud,2024,11,November
381253b3-56c1-47d1-9150-94ac79675bb1,2024-01-25,6,1009,Tapis,Maison,1.0,1493.17,1493.17,Amérique du Sud,2024,1,January
469a081a-8186-4109-bbbe-fd70ec2941cc,2025-03-17,46,1017,Raquette de Tennis,Sports,3.0,1258.83,3776.49,Asie,2025,3,March
7aca291e-d2b6-452f-bb4a-8d141a9eb97c,2024-03-23,207,1004,Caméra,Électronique,1.0,419.75,419.75,Amérique du Nord,2024,3,March
b522b036-c1d8-494e-b865-24a3e5e4c8b9,2024-01-13,275,1020,Parfum,Beauté,4.0,1387.21,5548.84,Amérique du Nord,2024,1,January
97b48fa4-5b14-4298-b294-371a5abdc78e,2023-08-07,535,1011,T-shirt,Vêtements,4.0,1011.32,4045.28,Europe,2023,8,August
6bffec6c-3f31-4771-972a-f9c8fdcad3eb,2023-01-25,12,1020,Parfum,Beauté,4.0,419.11,1676.44,Amérique du Sud,2023,1,January
c3b02c84-3476-4dc4-9291-6878e8b5a0b0,2022-12-01,164,1004,Caméra,Électronique,3.0,749.55,2248.6499999999996,Amérique du Sud,2022,12,December
47c732d1-dcdc-4ceb-ad33-cd45fa338af7,2022-10-14,147,1003,Tablette,Électronique,4.0,294.98,1179.92,Amérique du Sud,2022,10,October
c59df3b0-354b-4e83-9f22-1801b4330cdc,2023-01-04,99,1021,Crème Hydratante,Beauté,1.0,1190.61,1190.61,Asie,2023,1,January
65902761-25f6-40c0-8f9b-9aebab733c84,2022-05-19,171,1007,Chaise,Maison,3.0,1027.26,3081.7799999999997,Amérique du Sud,2022,5,May
bfdc4970-3484-46d4-8206-cffb39949f09,2023-02-22,35,1012,Robe,Vêtements,1.0,242.89,242.89,Asie,2023,2,February
0d85733c-1cb7-4d33-abe0-2f6ca8456025,2023-04-13,569,1000,Smartphone,Électronique,5.0,1448.21,7241.05,Afrique,2023,4,April
24b311cc-775d-442f-be10-7810a954c7dd,2022-09-27,590,1008,Lampe,Maison,5.0,664.26,3321.3,Asie,2022,9,September
11f3cf70-848e-41c3-9545-aec072c4d37b,2022-12-29,490,1006,Table,Maison,5.0,286.9,1434.5,Asie,2022,12,December
9f9e41f2-0a15-4172-990e-2400dccce3b0,2023-02-21,524,1011,T-shirt,Vêtements,1.0,908.76,908.76,Amérique du Sud,2023,2,February
23a7a37d-7749-42e9-885b-eaccf3550100,2023-12-23,86,1004,Caméra,Électronique,3.0,653.59,1960.77,Amérique du Nord,2023,12,December
43db7eb9-e4df-4160-8388-e9b78a40f188,2025-04-04,418,1004,Caméra,Électronique,5.0,619.35,3096.75,Amérique du Sud,2025,4,April
d319539e-8434-464e-b95e-5f9cc3714e50,2023-11-12,211,1004,Caméra,Électronique,2.0,1275.97,2551.94,Europe,2023,11,November
6942eb1a-fcaa-421d-8ecc-4b0316542f8d,2023-10-17,528,1015,Vélo,Sports,2.0,1395.81,2791.62,Amérique du Sud,2023,10,October
c7c6ceba-223b-4d2b-b4f5-6a7bb1ff3f95,2022-12-25,375,1023,Rouge à Lèvres,Beauté,5.0,1068.27,5341.35,Asie,2022,12,December
4bbde17b-53a9-48b5-a209-ddef79a6eaa9,2024-09-14,557,1008,Lampe,Maison,4.0,56.93,227.72,Asie,2024,9,September
7aace28f-91de-4a24-bc4d-724a982cd2fa,2024-09-14,595,1023,Rouge à Lèvres,Beauté,5.0,703.02,3515.1,Asie,2024,9,September
32283270-bd5d-407a-afab-31502c5f81ac,2023-09-16,557,1018,Ballon de Foot,Sports,5.0,1195.12,5975.599999999999,Asie,2023,9,September
3c15a43e-bd10-44b1-a2d8-b1e4ed955ab1,2024-02-10,353,1023,Rouge à Lèvres,Beauté,5.0,1414.4,7072.0,Europe,2024,2,February
ff64b842-673f-42b5-b6a1-010380abbc22,2022-05-13,569,1011,T-shirt,Vêtements,4.0,848.65,3394.6,Afrique,2022,5,May
095c5491-2d69-4205-b9a5-81557257a0d8,2023-05-25,368,1004,Caméra,Électronique,2.0,431.9,863.8,Europe,2023,5,May
29849592-9b5d-4b42-be83-b7c52da6393e,2023-02-15,540,1010,Jean,Vêtements,3.0,895.94,2687.82,Europe,2023,2,February
41cf6438-9ea6-4472-8d92-b23c2949fe6f,2024-04-28,133,1007,Chaise,Maison,1.0,1471.35,1471.35,Amérique du Sud,2024,4,April
4deef0f9-9a66-4547-a5e9-a20afab507b9,2023-10-30,377,1024,Shampoing,Beauté,2.0,580.28,1160.56,Afrique,2023,10,October
634ae085-5566-46ba-b7fa-1cfc0add0449,2024-03-06,114,1021,Crème Hydratante,Beauté,5.0,877.36,4386.8,Asie,2024,3,March
9bf11b95-1a8c-4a86-8f1d-1a2f51f00716,2023-12-13,307,1006,Table,Maison,1.0,621.91,621.91,Amérique du Nord,2023,12,December
c6ff9e04-40f6-48ea-9d2a-b331ae0dbab1,2023-07-13,575,1021,Crème Hydratante,Beauté,1.0,970.2,970.2,Amérique du Nord,2023,7,July
522c2ce7-7915-48b7-9f0a-2c4f851cc077,2025-01-14,489,1015,Vélo,Sports,4.0,249.58,998.32,Europe,2025,1,January
cc2fcc86-e4b0-403e-ae6f-9158c2faabb4,2023-06-01,118,1020,Parfum,Beauté,1.0,945.8,945.8,Europe,2023,6,June
5f547fdd-5037-4cbb-8388-36becd75a386,2025-01-30,446,1014,Pull,Vêtements,2.0,1404.4,2808.8,Europe,2025,1,January
6f3e2864-13e2-45d4-86c1-3efdf0daeedd,2023-05-10,77,1021,Crème Hydratante,Beauté,1.0,1381.56,1381.56,Amérique du Nord,2023,5,May
f307f453-9179-4fd5-816e-33503a20ad26,2025-02-15,396,1005,Canapé,Maison,3.0,283.53,850.5899999999999,Amérique du Nord,2025,2,February
d56363bd-2a25-4069-a49c-529d3d28d6e6,2023-03-01,286,1006,Table,Maison,2.0,908.3,1816.6,Asie,2023,3,March
2b546333-8e73-43a0-b58e-ab4100b64ff6,2023-08-20,261,1022,Fond de Teint,Beauté,2.0,330.34,660.68,Asie,2023,8,August
81acb3e9-fc75-4f9f-8f9b-634b15138d31,2025-02-15,11,1020,Parfum,Beauté,2.0,250.9,501.8,Europe,2025,2,February
2292109e-3e1b-42de-a911-76e0cf371744,2023-08-18,468,1012,Robe,Vêtements,3.0,45.05,135.14999999999998,Amérique du Sud,2023,8,August
b756baa4-1ca3-4a58-890a-15d03f334c03,2023-11-09,359,1011,T-shirt,Vêtements,4.0,226.8,907.2,Amérique du Sud,2023,11,November
1137c7db-66a0-4267-9eff-526b7a5febca,2023-02-25,223,1007,Chaise,Maison,3.0,643.1,1929.3000000000002,Europe,2023,2,February
94204307-f6bc-4bdc-b80b-807acd12d341,2023-01-26,101,1005,Canapé,Maison,4.0,152.51,610.04,Amérique du Nord,2023,1,January
d886ac52-d0e3-4b6f-a5a8-c9f641cbd739,2022-11-03,66,1012,Robe,Vêtements,2.0,1268.76,2537.52,Asie,2022,11,November
afee4188-23b8-4384-a68a-7519aa300a80,2024-08-26,225,1017,Raquette de Tennis,Sports,3.0,1445.67,4337.01,Amérique du Nord,2024,8,August
c7ec485c-6f93-4e97-b056-f89fee109bc0,2025-03-16,551,1015,Vélo,Sports,4.0,1131.86,4527.44,Amérique du Sud,2025,3,March
7e5c86c2-ce82-4d9d-a42c-c3d6b1b6eaeb,2023-04-15,21,1006,Table,Maison,3.0,246.27,738.8100000000001,Europe,2023,4,April
13170a10-6007-45f5-86ac-efc7a6b5c971,2023-12-26,30,1024,Shampoing,Beauté,5.0,235.18,1175.9,Amérique du Sud,2023,12,December
f9ac07a7-218c-4334-b98f-e7616a10d92c,2024-04-21,368,1021,Crème Hydratante,Beauté,3.0,1437.74,4313.22,Asie,2024,4,April
106438e4-0ebf-473c-9a2d-3aaba00338dc,2023-12-08,346,1012,Robe,Vêtements,3.0,90.71,272.13,Afrique,2023,12,December
762546c4-d83e-4fce-b902-a52bd0f91655,2024-10-16,126,1015,Vélo,Sports,1.0,380.88,380.88,Amérique du Nord,2024,10,October
16b7dd9f-891c-4b1c-b8ec-7a9656ff2f0a,2023-10-25,167,1020,Parfum,Beauté,2.0,645.04,1290.08,Afrique,2023,10,October
772861b2-8265-418e-a48b-eb04d7ba4433,2024-04-04,513,1012,Robe,Vêtements,4.0,679.03,2716.12,Amérique du Nord,2024,4,April
f3ba02a0-2bd0-4d87-be65-10b2745ee459,2023-03-08,186,1005,Canapé,Maison,1.0,5.79,5.79,Amérique du Sud,2023,3,March
134f0609-750a-4436-ae48-88509bfaee55,2024-03-27,364,1002,Casque Audio,Électronique,4.0,1129.09,4516.36,Asie,2024,3,March
a699da9f-2195-434b-bc1d-9a63c0cd8eab,2024-08-08,377,1007,Chaise,Maison,2.0,1477.71,2955.42,Amérique du Sud,2024,8,August
4f07cebb-e7bd-42d5-aa30-e24592e69b44,2022-07-15,371,1006,Table,Maison,5.0,905.91,4529.55,Asie,2022,7,July
5d3d6c50-a1dc-4a57-92ff-e26bc099d167,2024-03-06,99,1006,Table,Maison,1.0,1009.81,1009.81,Europe,2024,3,March
3b1e1414-bc2c-447a-a405-60fbd578f63e,2023-08-24,419,1003,Tablette,Électronique,3.0,185.97,557.91,Amérique du Nord,2023,8,August
e7b78e63-05b1-47cc-a4fe-94cdea32f43d,2023-02-01,567,1014,Pull,Vêtements,5.0,1067.89,5339.450000000001,Europe,2023,2,February
f23b57d4-2a1a-4c44-b066-c6d29628871d,2025-01-24,549,1010,Jean,Vêtements,1.0,370.17,370.17,Europe,2025,1,January
8d8f4cb0-39f3-4642-8663-cd788730f472,2023-08-27,461,1015,Vélo,Sports,4.0,1109.98,4439.92,Afrique,2023,8,August
b7dc3ea2-8a19-43d2-b9d7-942a9dfc081c,2023-10-14,235,1019,Altères,Sports,3.0,664.86,1994.58,Amérique du Nord,2023,10,October
50a2dc6d-3e54-44c8-b099-493d75add859,2025-02-14,284,1003,Tablette,Électronique,3.0,696.7,2090.1000000000004,Asie,2025,2,February
fd2f62c3-c7d1-49ef-805e-bd34bd54b6f9,2023-03-04,306,1007,Chaise,Maison,2.0,923.05,1846.1,Europe,2023,3,March
bd29579e-835f-4f0f-855f-b29d5adec5f6,2023-05-06,451,1011,T-shirt,Vêtements,5.0,654.76,3273.8,Afrique,2023,5,May
addce57c-b27a-47e0-94c6-fd5a863910b6,2022-05-12,284,1024,Shampoing,Beauté,5.0,1413.43,7067.150000000001,Afrique,2022,5,May
7bdade94-6ad7-4174-8b01-d5528e488970,2023-11-16,59,1009,Tapis,Maison,5.0,1188.6,5943.0,Afrique,2023,11,November
e72764ad-4c1c-4d19-a6e6-7b6967f3b8dc,2024-11-20,490,1012,Robe,Vêtements,4.0,367.47,1469.88,Afrique,2024,11,November
ecf355e5-76cd-4a7d-8e3b-7dd9cce49444,2022-08-03,11,1014,Pull,Vêtements,5.0,1321.97,6609.85,Asie,2022,8,August
38ce0a71-fd65-42aa-b3bc-588bfe2c9b0f,2024-03-23,456,1016,Tapis de Yoga,Sports,3.0,76.38,229.14,Europe,2024,3,March
f24f7010-0bd9-434a-89e7-a35ad8e7fc82,2024-09-10,469,1005,Canapé,Maison,2.0,1496.57,2993.14,Amérique du Nord,2024,9,September
49a85991-4653-49d4-883e-40fb1c95d4f5,2023-01-15,44,1022,Fond de Teint,Beauté,3.0,720.71,2162.13,Europe,2023,1,January
d1b98ee6-c10e-4848-9a7f-1ea2d8a83249,2025-04-07,355,1015,Vélo,Sports,3.0,192.86,578.58,Asie,2025,4,April
19a35d30-6e1c-402d-b54c-13db630647cf,2022-12-26,479,1009,Tapis,Maison,5.0,1273.14,6365.700000000001,Asie,2022,12,December
431b763a-ba60-483b-ba4f-877eb004066b,2024-10-27,195,1004,Caméra,Électronique,4.0,1235.33,4941.32,Amérique du Sud,2024,10,October
fe85d083-5a42-47c1-a098-2c685505ffab,2024-02-19,218,1011,T-shirt,Vêtements,2.0,176.62,353.24,Amérique du Nord,2024,2,February
a93dcd51-2fef-4665-8548-87d1cd0fde4d,2024-06-29,110,1002,Casque Audio,Électronique,4.0,395.33,1581.32,Europe,2024,6,June
541f5b75-e523-4f7e-ae2e-6a3dd8bd80cf,2023-12-09,593,1006,Table,Maison,5.0,597.84,2989.2000000000003,Asie,2023,12,December
fc6b1674-7759-41f5-b2b9-b9a03e574889,2024-09-03,296,1013,Veste,Vêtements,3.0,1112.59,3337.7699999999995,Europe,2024,9,September
523f728d-6414-41db-a645-2b25ade88444,2023-08-08,252,1006,Table,Maison,5.0,278.75,1393.75,Asie,2023,8,August
ac185e72-651a-43b9-84d7-ef5e2d54bff5,2024-02-04,331,1003,Tablette,Électronique,1.0,996.61,996.61,Asie,2024,2,February
9c1397d4-e537-4773-835a-d379f9eae585,2023-01-06,212,1018,Ballon de Foot,Sports,1.0,1208.05,1208.05,Amérique du Nord,2023,1,January
0e7b9565-b18d-4956-8f2f-9796da8d5c24,2025-03-09,280,1001,Laptop,Électronique,5.0,481.21,2406.0499999999997,Amérique du Sud,2025,3,March
ee38c71c-9e87-4fbf-a9d5-ba2dad373e2e,2024-01-08,562,1011,T-shirt,Vêtements,1.0,1223.52,1223.52,Afrique,2024,1,January
c8b5e3ff-e926-4ba1-9ca3-fe290eb8180a,2024-12-08,291,1010,Jean,Vêtements,3.0,508.48,1525.44,Amérique du Sud,2024,12,December
ee489c52-47a6-40c6-8259-226a6356e293,2023-12-13,448,1004,Caméra,Électronique,3.0,354.49,1063.47,Amérique du Sud,2023,12,December
f423f5b1-4e93-43e4-afff-36492a4ce403,2023-07-08,299,1007,Chaise,Maison,1.0,384.19,384.19,Amérique du Nord,2023,7,July
03968d63-219b-4bee-8851-cd55afd4d787,2022-08-21,136,1023,Rouge à Lèvres,Beauté,2.0,644.53,1289.06,Amérique du Nord,2022,8,August
4adf14f6-0129-4af8-ae61-5201e5ff134e,2023-01-30,591,1011,T-shirt,Vêtements,4.0,1412.64,5650.56,Amérique du Sud,2023,1,January
a6638f28-f006-4be9-815c-35dc09a6122e,2022-09-11,465,1023,Rouge à Lèvres,Beauté,5.0,260.09,1300.4499999999998,Europe,2022,9,September
60bea55c-e36c-4f9a-9eac-b61bb138872f,2024-10-01,178,1022,Fond de Teint,Beauté,3.0,812.57,2437.71,Amérique du Nord,2024,10,October
64d7e04b-e076-4134-8864-f206fa0aee2a,2024-06-05,167,1018,Ballon de Foot,Sports,1.0,1077.96,1077.96,Amérique du Sud,2024,6,June
adf8bda5-19b7-4327-9fe5-df20461842a7,2025-02-17,349,1004,Caméra,Électronique,5.0,563.08,2815.4,Amérique du Nord,2025,2,February
59fbd32c-aece-48b2-a051-9a37c54e780a,2023-06-08,558,1013,Veste,Vêtements,2.0,1249.44,2498.88,Amérique du Sud,2023,6,June
17432d7c-cecf-4052-88a4-0812d1ba5a8f,2023-02-24,541,1010,Jean,Vêtements,1.0,879.48,879.48,Europe,2023,2,February
d497fec8-3dcb-45eb-ab73-280d2df82fb3,2024-07-30,592,1024,Shampoing,Beauté,5.0,1372.71,6863.55,Amérique du Sud,2024,7,July
cb623f8d-6d57-41cd-92de-6165cdf07dec,2024-10-29,171,1015,Vélo,Sports,4.0,679.8,2719.2,Amérique du Nord,2024,10,October
3103abd1-5cf0-464a-a0c4-98b4f7203567,2023-04-06,103,1003,Tablette,Électronique,3.0,1469.09,4407.2699999999995,Amérique du Nord,2023,4,April
98488e31-1adf-4a2f-b9e0-20a00d9559a1,2024-10-04,207,1016,Tapis de Yoga,Sports,1.0,523.25,523.25,Asie,2024,10,October
b53b80f5-d659-4ab1-873f-34662d8f62fe,2023-06-29,383,1023,Rouge à Lèvres,Beauté,1.0,1336.83,1336.83,Amérique du Nord,2023,6,June
e154eb95-819d-4493-83ef-7398c9e45a43,2024-12-21,556,1011,T-shirt,Vêtements,2.0,931.04,1862.08,Afrique,2024,12,December
5d93228b-d608-4442-837a-2feadf6d3568,2023-10-08,505,1005,Canapé,Maison,3.0,740.88,2222.64,Asie,2023,10,October
186686a8-495b-4f56-a8db-6251180967eb,2022-11-23,426,1007,Chaise,Maison,4.0,276.77,1107.08,Europe,2022,11,November
3d7d6fc0-34f1-4988-8f48-fdb543c1475f,2024-04-07,490,1009,Tapis,Maison,3.0,566.64,1699.92,Asie,2024,4,April
50f98f7e-131a-46e2-9151-7367f76d0f91,2024-06-25,220,1021,Crème Hydratante,Beauté,5.0,970.84,4854.2,Asie,2024,6,June
6c3520f6-db2f-428b-8f73-e15513d60f13,2025-01-29,104,1023,Rouge à Lèvres,Beauté,1.0,1225.6,1225.6,Asie,2025,1,January
3803d31f-fb29-49f1-a9f9-c9047f0bb251,2024-12-08,140,1009,Tapis,Maison,5.0,1357.74,6788.7,Europe,2024,12,December
24622436-d3db-452a-8ab6-bf873045335f,2022-05-17,46,1014,Pull,Vêtements,1.0,20.43,20.43,Europe,2022,5,May
0b0472eb-ef69-45ac-8a7b-e533f3fa2115,2023-12-17,181,1020,Parfum,Beauté,4.0,1317.08,5268.32,Europe,2023,12,December
4d2a64cd-c0a0-41b2-b737-0621832b2764,2022-05-19,550,1008,Lampe,Maison,3.0,749.52,2248.56,Europe,2022,5,May
85e2a831-ca60-4584-8279-7d9b48757e6c,2024-07-20,154,1011,T-shirt,Vêtements,2.0,908.86,1817.72,Europe,2024,7,July
cb1a9a8a-470e-4bbc-802b-14e3b8b8295b,2023-03-09,185,1018,Ballon de Foot,Sports,3.0,432.33,1296.99,Amérique du Nord,2023,3,March
42e2b2b3-e8d9-472b-a1bc-b032759c3c39,2022-09-22,561,1005,Canapé,Maison,5.0,1431.16,7155.8,Europe,2022,9,September
8913d57f-e8bc-4937-8b28-8b4b53e0b7a6,2024-08-13,49,1017,Raquette de Tennis,Sports,1.0,862.98,862.98,Asie,2024,8,August
c6ac1aff-a641-43fb-ad7a-429bc9f0d591,2023-09-03,246,1005,Canapé,Maison,2.0,130.14,260.28,Amérique du Sud,2023,9,September
8cf7230d-fc5a-4471-94b3-2ce104718bcd,2023-02-18,6,1005,Canapé,Maison,2.0,447.63,895.26,Amérique du Nord,2023,2,February
5f8fc89f-bf24-4161-94fd-15e619a5f3e6,2025-04-25,414,1017,Raquette de Tennis,Sports,3.0,817.44,2452.32,Amérique du Nord,2025,4,April
5710299d-bb08-49a4-971b-1fed354e5dc5,2025-03-25,54,1009,Tapis,Maison,1.0,876.36,876.36,Europe,2025,3,March
f2d2adb5-a817-4cd1-9092-5b136e90e976,2024-07-11,266,1017,Raquette de Tennis,Sports,1.0,1483.29,1483.29,Amérique du Sud,2024,7,July
f5748c12-3d25-4f13-859c-08d81b99252f,2022-10-12,407,1021,Crème Hydratante,Beauté,1.0,585.46,585.46,Amérique du Nord,2022,10,October
dc55f04b-5211-4b82-a58e-e78b4af7cbf7,2023-08-09,81,1009,Tapis,Maison,2.0,248.83,497.66,Afrique,2023,8,August
7e11eb9d-0a2f-4d33-a5aa-944436559858,2024-08-02,189,1003,Tablette,Électronique,5.0,1406.8,7034.0,Amérique du Nord,2024,8,August
14159b4e-7cef-4089-b317-fac53f16cb2b,2023-12-20,263,1016,Tapis de Yoga,Sports,2.0,772.96,1545.92,Asie,2023,12,December
a649008f-8430-48f6-8f12-570911ec5fff,2023-03-03,509,1017,Raquette de Tennis,Sports,1.0,1313.4,1313.4,Asie,2023,3,March
70b654d1-5fc4-494e-b9f7-73bba375df03,2024-11-13,490,1023,Rouge à Lèvres,Beauté,3.0,98.27,294.81,Europe,2024,11,November
8e0ae432-6f12-4ba5-8e86-f22b78476d97,2024-11-20,395,1023,Rouge à Lèvres,Beauté,3.0,294.12,882.36,Asie,2024,11,November
2720cb5c-b6c1-4eef-841f-e1423df3e6bc,2023-02-08,195,1003,Tablette,Électronique,1.0,74.39,74.39,Amérique du Sud,2023,2,February
8fb7a842-e93a-464c-b5b5-3816c9e0e4ab,2022-12-13,272,1016,Tapis de Yoga,Sports,4.0,7.86,31.44,Europe,2022,12,December
e2887824-19f3-4cd4-8f43-37e5dc3fd5fc,2023-02-02,522,1007,Chaise,Maison,3.0,1489.45,4468.35,Asie,2023,2,February
4e2683fe-8e3a-49f7-b10e-6ba1548bd615,2025-02-15,163,1021,Crème Hydratante,Beauté,3.0,342.29,1026.8700000000001,Amérique du Sud,2025,2,February
fc74e495-cb14-4220-91f2-a68c0fb09861,2024-06-30,508,1017,Raquette de Tennis,Sports,4.0,284.32,1137.28,Amérique du Nord,2024,6,June
ca0ad3bf-9628-4d0d-8a9f-4c08c1eaa508,2025-03-09,67,1010,Jean,Vêtements,1.0,1344.0,1344.0,Amérique du Nord,2025,3,March
dfcee51c-5caa-4b88-960c-1b922ef65644,2022-12-21,278,1020,Parfum,Beauté,1.0,945.58,945.58,Europe,2022,12,December
a23b7370-d05e-43ac-8397-5e7c8adacea7,2024-05-26,294,1005,Canapé,Maison,1.0,1401.83,1401.83,Amérique du Nord,2024,5,May
a960f9c2-dc51-4fb7-b563-cdb7eef8dc46,2023-02-12,241,1008,Lampe,Maison,4.0,933.65,3734.6,Amérique du Nord,2023,2,February
ca4434c2-6579-4f2c-b093-8a87c9ddbb04,2023-12-26,503,1013,Veste,Vêtements,2.0,757.24,1514.48,Amérique du Nord,2023,12,December
86c3a422-afb6-45bd-9fad-e8a8182f0c15,2023-09-17,405,1023,Rouge à Lèvres,Beauté,3.0,568.42,1705.2599999999998,Asie,2023,9,September
cf6cf447-2899-4fc1-9556-542612cbda3e,2023-01-02,307,1024,Shampoing,Beauté,3.0,534.08,1602.2400000000002,Amérique du Nord,2023,1,January
237b6c99-2327-4dd9-b73a-aed692d78adb,2022-06-12,117,1014,Pull,Vêtements,4.0,763.31,3053.24,Amérique du Sud,2022,6,June
e0a3c79a-f853-4390-836f-c552a974eb62,2023-09-12,2,1007,Chaise,Maison,5.0,944.27,4721.35,Europe,2023,9,September
ba77bba1-06bc-4c41-88fb-9c3d2ce38c88,2024-09-20,361,1023,Rouge à Lèvres,Beauté,5.0,871.1,4355.5,Europe,2024,9,September
d7276d6e-75b1-4555-a776-d5314c7baa98,2024-01-02,358,1009,Tapis,Maison,2.0,863.27,1726.54,Asie,2024,1,January
e3b99a7b-2269-45d1-8500-b22d3f4abf9a,2023-08-04,346,1017,Raquette de Tennis,Sports,1.0,894.96,894.96,Afrique,2023,8,August
00e23c03-0ed7-48d3-aca5-f8df5609f7d1,2024-07-26,50,1015,Vélo,Sports,5.0,1029.95,5149.75,Afrique,2024,7,July
53698eb8-5c48-4da0-bf3f-b734fa40af33,2024-05-10,152,1002,Casque Audio,Électronique,4.0,1203.96,4815.84,Afrique,2024,5,May
d069fd20-5a57-4cc9-90f6-23d2c343d7e4,2025-02-25,452,1014,Pull,Vêtements,4.0,690.21,2760.84,Europe,2025,2,February
cd0e700c-af13-4320-aadc-21eb94336c65,2024-07-10,12,1023,Rouge à Lèvres,Beauté,2.0,442.99,885.98,Europe,2024,7,July
02c186f8-2252-4a0a-9179-053d4e2381c1,2024-04-05,408,1010,Jean,Vêtements,1.0,254.16,254.16,Asie,2024,4,April
2ceb1a4d-3bb3-4cf4-9038-a66470928e33,2023-02-17,365,1010,Jean,Vêtements,3.0,1332.01,3996.0299999999997,Europe,2023,2,February
4806cbcb-697c-4bc8-b4bc-5eb0ae75da94,2022-09-11,134,1017,Raquette de Tennis,Sports,3.0,1251.18,3753.54,Europe,2022,9,September
f66de2e1-cf99-40d1-bf62-f00239bd2bb7,2024-04-23,79,1013,Veste,Vêtements,4.0,1388.55,5554.2,Amérique du Nord,2024,4,April
a999e853-55d8-410d-87c2-9f64fea99bed,2024-11-01,577,1018,Ballon de Foot,Sports,1.0,722.38,722.38,Europe,2024,11,November
c488860c-cc91-4c76-b864-e821f671433e,2024-09-08,538,1020,Parfum,Beauté,4.0,1333.39,5333.56,Amérique du Nord,2024,9,September
e7876759-d488-4f61-aaf1-1ac7994dfe36,2023-08-27,38,1008,Lampe,Maison,5.0,1453.55,7267.75,Amérique du Sud,2023,8,August
2bf6f727-b5cc-4660-808e-f70bbf9ac863,2022-07-06,524,1024,Shampoing,Beauté,3.0,1365.69,4097.07,Asie,2022,7,July
fa2d2253-7e4c-4056-8381-cee4646b4285,2024-05-27,467,1005,Canapé,Maison,2.0,501.02,1002.04,Asie,2024,5,May
5bd476f9-afb3-4e65-8461-e2bd21cbc1c0,2024-02-03,190,1020,Parfum,Beauté,5.0,48.95,244.75,Amérique du Nord,2024,2,February
ceba7a9a-4959-4e70-ada5-78fcb8f9bd6f,2023-12-15,12,1012,Robe,Vêtements,5.0,1028.68,5143.400000000001,Europe,2023,12,December
e5f6c9e9-66ba-4fd3-8015-cbfaa1dcecc9,2022-10-09,105,1010,Jean,Vêtements,1.0,127.34,127.34,Amérique du Sud,2022,10,October
63a62738-80e0-41f8-a222-d7d8e9697d82,2024-08-30,151,1018,Ballon de Foot,Sports,5.0,1263.34,6316.7,Amérique du Sud,2024,8,August
07ead7bb-7a54-4392-859a-75475eab95b6,2024-01-28,497,1010,Jean,Vêtements,2.0,1466.36,2932.72,Europe,2024,1,January
47fd6dae-187e-4bfe-8092-5b637c665200,2024-05-09,546,1019,Altères,Sports,2.0,86.83,173.66,Europe,2024,5,May
0066c837-1f45-436d-8ac5-9488be8d874b,2022-05-09,109,1020,Parfum,Beauté,1.0,900.93,900.93,Afrique,2022,5,May
4b1be255-ca93-4fff-ba36-b649111d21f7,2023-05-12,179,1009,Tapis,Maison,5.0,1148.21,5741.05,Asie,2023,5,May
4cbb37bc-32dc-46b3-a1f1-1b0ffeb65ede,2023-07-21,152,1004,Caméra,Électronique,5.0,795.74,3978.7,Afrique,2023,7,July
570c54b2-81fb-4fba-a6a3-861b4dc149df,2023-07-19,115,1014,Pull,Vêtements,2.0,453.92,907.84,Amérique du Nord,2023,7,July
